ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,Road_dist
1360,239915.0135,8144553.522,135.4895082,301.284742,1.906030012,3,,106.1023349
1361,240915.316,8144553.522,115.6952402,295.1228833,1.953018746,3,,17.42185251
1362,241915.6186,8144553.522,105.4710599,285.8897645,2.239614287,3,,215.850912
1363,242915.9211,8144553.522,30.89957478,279.2124423,3.858556948,3,,844.7847991
1364,243916.2236,8144553.522,7.385044799,270.6278092,1.009426301,2,,1146.145198
1365,244916.5262,8144553.522,7.356496742,259.2841932,1.596503914,2,,666.3988082
1366,245916.8287,8144553.522,9.508025451,262.3848309,2.811300925,3,,1241.191029
1367,246917.1312,8144553.522,,246.0610943,0.853209014,3,,2153.65579
1368,247917.4337,8144553.522,,250.165581,1.721121272,3,,3120.436132
1369,248917.7363,8144553.522,,241.3447951,1.698550409,3,,4103.31821
1370,249918.0388,8144553.522,4.921161487,263.6430932,1.403474259,3,,5092.98825
1371,250918.3413,8144553.522,,256.7583598,2.334906285,3,,5927.83506
1372,251918.6438,8144553.522,,237.5444887,2.829053011,3,,6024.089298
1373,252918.9464,8144553.522,,222.7396603,0.841699088,3,,6280.229737
1374,206905.0301,8145553.824,26.00650013,332.4750203,4.347069188,2,,515.9721704
1375,207905.3326,8145553.824,,358.3718291,2.597503928,2,,1070.819609
1376,208905.6351,8145553.824,70.58074691,351.8465926,2.022240633,2,,403.94206
1377,209905.9377,8145553.824,53.98952891,374.9370417,1.891669509,2,,244.6096682
1378,210906.2402,8145553.824,18.63802017,372.1209843,4.555963843,2,,220.6113263
1379,211906.5427,8145553.824,9.170364662,350.7908715,4.876013775,2,,20.39211797
1380,212906.8453,8145553.824,13.33745436,351.2516002,2.728834068,2,,372.7367676
1381,213907.1478,8145553.824,,343.3496141,1.560774469,1,,668.6815535
1382,214907.4503,8145553.824,,372.7720856,3.641020074,1,,1634.803341
1383,215907.7528,8145553.824,,380.2524375,4.113291766,2,,2626.640288
1384,216908.0554,8145553.824,,409.4150907,2.160591197,1,,1719.241831
1385,217908.3579,8145553.824,15.07659418,414.4460108,3.156183742,2,,824.5449564
1386,218908.6604,8145553.824,22.62118919,437.2433223,1.514815112,2,,60.00935027
1387,219908.963,8145553.824,,403.0730491,6.182998756,2,,543.6700097
1388,220909.2655,8145553.824,,390.1478513,2.875293292,2,,575.4256759
1389,221909.568,8145553.824,57.45500753,368.8693415,3.619161343,2,,286.7980736
1390,222909.8705,8145553.824,55.95898053,344.0732243,3.998217397,2,,5.257901708
1391,223910.1731,8145553.824,40.67458671,352.9597634,1.582242534,2,,55.07920976
1392,224910.4756,8145553.824,14.27016465,383.3851262,4.306593015,2,,796.7127894
1393,225910.7781,8145553.824,,364.2641289,3.070891204,2,,1733.23662
1394,226911.0806,8145553.824,8.021600576,365.3429481,4.870255235,2,,2711.274021
1395,227911.3832,8145553.824,6.095081673,387.0079563,1.828366987,2,,2294.078538
1396,228911.6857,8145553.824,7.887171038,372.0524031,2.687462344,2,,1664.585392
1397,229911.9882,8145553.824,13.48621742,357.1543109,2.178970102,2,,1425.901776
1398,230912.2908,8145553.824,17.69567015,350.5991761,2.45328171,2,,1229.842604
1399,231912.5933,8145553.824,13.32160249,331.7361007,2.924911723,2,,1030.888667
1400,232912.8958,8145553.824,19.32108384,309.3555539,2.062619574,2,,1162.769716
1401,233913.1983,8145553.824,27.53272336,303.5411114,1.578400024,2,,983.1186831
1402,234913.5009,8145553.824,74.68213319,331.6943664,1.682523329,2,,584.9469459
1403,235913.8034,8145553.824,132.9435846,346.3516856,1.990652648,2,,22.27807982
1404,236914.1059,8145553.824,112.6577672,339.6752384,5.022876387,3,,244.4815851
1405,237914.4085,8145553.824,89.88861603,308.582399,2.587361532,3,,80.26943928
1406,238914.711,8145553.824,76.88095395,301.1214607,1.726583719,3,,30.84903867
1407,239915.0135,8145553.824,47.27285045,305.6047057,1.75045859,3,,55.70994283
1408,240915.316,8145553.824,,282.1098631,1.562683994,3,,121.6278094
1409,241915.6186,8145553.824,32.8790853,274.7870319,2.523754356,3,,195.5529383
1410,242915.9211,8145553.824,11.32321583,261.6173723,1.713829483,3,0.208473101,715.1901273
1411,243916.2236,8145553.824,4.923473778,259.7980847,1.26009906,3,,1606.023129
1412,244916.5262,8145553.824,7.182737012,259.03694,3.093520676,3,,1665.665758
1413,245916.8287,8145553.824,17.56455204,270.805319,2.846635813,3,,1967.462888
1414,246917.1312,8145553.824,,269.8523402,1.351244075,3,,2639.808385
1415,247917.4337,8145553.824,,262.3454025,1.962779089,3,,3473.827384
1416,248917.7363,8145553.824,,263.7541617,3.243454874,3,,4378.07896
1417,249918.0388,8145553.824,,266.9266345,2.131569982,3,,5316.8491
1418,250918.3413,8145553.824,4.478704794,266.3139516,2.62534134,3,,6274.663627
1419,251918.6438,8145553.824,,247.729332,1.646692471,3,,6623.180988
1420,252918.9464,8145553.824,,231.5328416,1.1844037,3,,6245.262283
1421,207905.3326,8146554.127,18.4728068,350.0339214,3.031761288,2,,1812.868424
1422,208905.6351,8146554.127,,366.4374133,2.817350698,2,,1113.202844
1423,209905.9377,8146554.127,43.50216869,391.6480565,2.225381524,2,,185.4782483
1424,210906.2402,8146554.127,18.86516577,361.0377557,1.62735153,2,,458.7177106
1425,211906.5427,8146554.127,,348.8757503,2.480858734,2,,322.3344916
1426,212906.8453,8146554.127,12.08454025,362.6284349,3.326000586,2,,437.0814561
1427,213907.1478,8146554.127,,346.4183648,2.903632468,2,,959.7090706
1428,214907.4503,8146554.127,,344.5072987,1.154866352,2,0.099948958,1308.656696
1429,215907.7528,8146554.127,,366.0637489,3.966429019,1,,2122.577087
1430,216908.0554,8146554.127,,390.3518464,1.950118029,2,,1429.830884
1431,217908.3579,8146554.127,10.93534788,400.449047,4.136830876,2,,443.978355
1432,218908.6604,8146554.127,11.45824269,403.597609,4.034504233,2,,472.5151744
1433,219908.963,8146554.127,,403.5848496,1.293703546,2,,1409.614877
1434,220909.2655,8146554.127,,388.9034702,3.631105843,2,,843.205273
1435,221909.568,8146554.127,,353.825509,0.849167693,2,,631.2360365
1436,222909.8705,8146554.127,98.66410077,349.26053,2.855075632,2,,78.51640107
1437,223910.1731,8146554.127,35.18942667,370.6982872,3.629662355,2,,645.6068937
1438,224910.4756,8146554.127,16.40472883,394.1302279,2.942555731,2,,992.5322009
1439,225910.7781,8146554.127,10.43544166,390.9318078,4.426915441,2,,1574.141907
1440,226911.0806,8146554.127,,387.0726707,2.58719119,2,,1879.018003
1441,227911.3832,8146554.127,7.618736241,379.0182701,3.91624724,2,,2566.067976
1442,228911.6857,8146554.127,6.062540595,355.1708088,1.839907776,2,,2597.889067
1443,229911.9882,8146554.127,7.734672421,335.0529687,2.332551094,2,,2425.191212
1444,230912.2908,8146554.127,13.02334107,322.5299854,0.738129191,2,0.13119258,2184.949861
1445,231912.5933,8146554.127,,328.5985916,1.745827315,2,,2028.248658
1446,232912.8958,8146554.127,12.45072197,318.1275321,1.937880747,2,,1596.692232
1447,233913.1983,8146554.127,38.64173252,321.5381547,1.322151573,2,,703.1926439
1448,234913.5009,8146554.127,79.78463777,345.8834125,1.286441586,3,,100.0769923
1449,235913.8034,8146554.127,72.00808158,320.8398965,0.625979461,3,,71.93407034
1450,236914.1059,8146554.127,56.20026008,319.1047606,2.641822366,3,,217.624763
1451,237914.4085,8146554.127,31.98818976,308.3997629,2.672331824,3,,299.5722328
1452,238914.711,8146554.127,40.09533332,297.5968879,2.506279923,3,,23.9203905
1453,239915.0135,8146554.127,55.51266019,296.3831105,1.644767836,2,,338.3859875
1454,240915.316,8146554.127,40.46323543,293.4279872,0.720121096,2,,523.0282545
1455,241915.6186,8146554.127,,283.2677454,1.919243855,3,,351.409071
1456,242915.9211,8146554.127,,276.6368919,2.423067796,2,,256.929681
1457,243916.2236,8146554.127,,272.2274386,1.599862621,2,,1180.030844
1458,244916.5262,8146554.127,,279.9788334,2.387301814,2,,1539.806561
1459,245916.8287,8146554.127,,285.7947395,1.303531199,3,,2281.524334
1460,246917.1312,8146554.127,,273.022098,2.06728243,3,,3168.739911
1461,247917.4337,8146554.127,,285.8257213,3.609497687,3,,4049.573068
1462,248917.7363,8146554.127,,281.4251248,2.470307615,3,,4847.591229
1463,249918.0388,8146554.127,,274.8337275,3.013867713,3,,5683.083984
1464,250918.3413,8146554.127,,285.3948478,0.792808762,3,,5835.192033
1465,251918.6438,8146554.127,,251.4579334,1.054264475,3,,5629.115351
1466,252918.9464,8146554.127,4.478704794,253.6751792,3.772986656,3,,5311.69856
1467,207905.3326,8147554.429,10.47815262,345.7171381,3.437771103,2,,1837.991233
1468,208905.6351,8147554.429,17.1260885,363.2618939,3.295094384,2,,1340.515136
1469,209905.9377,8147554.429,39.85687848,390.2766064,2.743741053,2,,357.9539613
1470,210906.2402,8147554.429,25.35879769,382.1482334,1.61984003,2,,50.27681385
1471,211906.5427,8147554.429,,355.4123612,1.246441454,2,,142.7134177
1472,212906.8453,8147554.429,,359.2365753,2.151652147,2,,157.5547864
1473,213907.1478,8147554.429,11.21933251,356.7616572,1.64096641,2,,16.12063886
1474,214907.4503,8147554.429,,367.460765,2.702808828,2,,896.9977063
1475,215907.7528,8147554.429,,372.2233709,2.650525209,2,,1896.66972
1476,216908.0554,8147554.429,,367.8724359,1.677916986,2,,1233.890027
1477,217908.3579,8147554.429,,396.4913882,2.861025301,2,,324.1234722
1478,218908.6604,8147554.429,,388.1899975,4.393505115,2,,656.0281597
1479,219908.963,8147554.429,,371.6593836,1.75351546,2,,1179.092406
1480,220909.2655,8147554.429,24.81627903,375.1865087,4.290334141,2,,190.1017384
1481,221909.568,8147554.429,,359.0395866,3.435209512,2,,388.011164
1482,222909.8705,8147554.429,124.5796121,373.4205735,2.972943315,2,,66.65363995
1483,223910.1731,8147554.429,46.32592381,368.4342593,1.35795302,2,,591.7032772
1484,224910.4756,8147554.429,,365.0792746,2.568314015,2,,1130.552232
1485,225910.7781,8147554.429,9.884975281,401.5181133,1.075570068,2,,574.2159554
1486,226911.0806,8147554.429,6.841410263,370.7618004,2.16702125,2,,1175.8018
1487,227911.3832,8147554.429,8.646511001,359.8189395,4.01013683,2,,2086.820487
1488,228911.6857,8147554.429,11.051383,342.0608651,1.811324707,2,,2284.149182
1489,229911.9882,8147554.429,,355.5370109,2.540445724,2,,2095.895115
1490,230912.2908,8147554.429,14.29159481,331.6772317,1.281832692,2,,1923.05453
1491,231912.5933,8147554.429,11.99941867,334.7251072,2.787209769,2,,1658.894514
1492,232912.8958,8147554.429,24.86589002,325.9898071,3.490441322,2,,1012.528884
1493,233913.1983,8147554.429,40.10922181,352.2283882,1.863285774,2,,287.1352892
1494,234913.5009,8147554.429,33.06173865,341.7866715,3.283846017,3,,600.7800423
1495,235913.8034,8147554.429,21.9716275,349.3214412,1.71972916,3,,263.650998
1496,236914.1059,8147554.429,14.31249185,334.7253262,2.807912321,3,,793.0278472
1497,237914.4085,8147554.429,10.49652383,324.8302095,3.166890637,3,,597.1987994
1498,238914.711,8147554.429,40.3158002,317.7236976,4.869766177,3,,443.5565792
1499,239915.0135,8147554.429,132.881171,321.807574,2.309995404,3,,208.6260581
1500,240915.316,8147554.429,119.4430038,298.7996042,2.959163842,3,,111.4587271
1501,241915.6186,8147554.429,,290.3433948,1.636208571,2,,491.1459227
1502,242915.9211,8147554.429,82.6699572,294.2395313,1.543274295,2,,105.1642293
1503,243916.2236,8147554.429,31.32205505,296.1339645,3.180807645,2,,251.3258775
1504,244916.5262,8147554.429,,298.8030554,0.844335562,3,,946.7330377
1505,245916.8287,8147554.429,,288.2992473,0.557608144,3,,1931.489707
1506,246917.1312,8147554.429,,303.2705237,1.810828955,3,,2926.809154
1507,247917.4337,8147554.429,,273.4364071,2.467434086,3,,3795.481984
1508,248917.7363,8147554.429,,267.3557232,3.990300982,3,,4300.149324
1509,249918.0388,8147554.429,,254.0912719,2.902655796,3,,4718.911801
1510,250918.3413,8147554.429,,256.4177264,2.551104354,3,,4885.804908
1511,251918.6438,8147554.429,,254.9613199,3.00305402,3,,4637.732546
1512,252918.9464,8147554.429,,262.3198542,3.267435348,3,,4400.363608
1513,207905.3326,8148554.732,22.84495913,358.4770023,2.2840967,2,,883.9942213
1514,208905.6351,8148554.732,16.46925359,368.3981875,2.754273122,2,,668.5645515
1515,209905.9377,8148554.732,36.16316101,393.6649608,4.570113925,2,,239.8547557
1516,210906.2402,8148554.732,41.68098927,378.8059002,2.294753316,2,,445.364984
1517,211906.5427,8148554.732,,371.4581702,1.847920128,2,,827.9366541
1518,212906.8453,8148554.732,,364.1628429,2.732614826,2,,832.3360048
1519,213907.1478,8148554.732,7.607076819,356.7498928,2.519889365,2,,1013.236711
1520,214907.4503,8148554.732,,388.1534093,2.154463768,2,,1377.620309
1521,215907.7528,8148554.732,,385.2278611,2.601599063,2,,1490.912841
1522,216908.0554,8148554.732,,396.9651076,2.477778363,2,,818.8924619
1523,217908.3579,8148554.732,24.96729289,421.9313689,1.630924987,2,,123.4585344
1524,218908.6604,8148554.732,,401.0295354,2.613918153,2,,551.8305402
1525,219908.963,8148554.732,9.115417982,426.5756433,3.413400745,2,,857.2422041
1526,220909.2655,8148554.732,,384.9995299,1.673489036,2,,402.0899435
1527,221909.568,8148554.732,40.48303828,364.5408978,1.810655788,2,,415.8452828
1528,222909.8705,8148554.732,98.68890682,389.1482398,2.321749075,2,,189.9664224
1529,223910.1731,8148554.732,46.72478835,393.7723676,4.230592611,2,,776.5806733
1530,224910.4756,8148554.732,18.53935333,377.0415366,2.768418549,2,,791.4548485
1531,225910.7781,8148554.732,14.44301968,402.4017089,1.887584791,2,,74.55924287
1532,226911.0806,8148554.732,10.05270085,379.7204864,3.113176877,2,,1063.362753
1533,227911.3832,8148554.732,,364.8613297,2.464009237,2,,1087.568647
1534,228911.6857,8148554.732,18.17563023,367.134873,1.908144438,2,,1430.148
1535,229911.9882,8148554.732,42.09447775,343.3169006,3.222127016,2,,1154.043799
1536,230912.2908,8148554.732,56.14555184,324.1944885,0.902409865,2,0.171535179,923.6404106
1537,231912.5933,8148554.732,53.10164152,331.1983915,2.722603007,2,,754.931659
1538,232912.8958,8148554.732,56.92699509,326.838226,2.188677449,2,,326.2309082
1539,233913.1983,8148554.732,34.1888166,327.4400857,1.946816106,2,,400.8117374
1540,234913.5009,8148554.732,16.21414205,315.9280119,3.047264504,2,,1105.650743
1541,235913.8034,8148554.732,11.49164836,319.0939906,1.90220138,2,,1167.066545
1542,236914.1059,8148554.732,10.71365533,329.3632072,1.236732863,3,,1386.516834
1543,237914.4085,8148554.732,16.05137076,319.7547199,2.805823413,2,,1596.511984
1544,238914.711,8148554.732,,321.0266315,1.512531717,3,,1331.748965
1545,239915.0135,8148554.732,,311.6886485,1.877045869,3,,542.908209
1546,240915.316,8148554.732,141.6078041,299.1686246,2.641795909,3,,176.2479265
1547,241915.6186,8148554.732,158.3570349,303.3494031,1.90866046,3,,50.39100376
1548,242915.9211,8148554.732,174.6147633,307.7319212,1.966142917,3,,119.4599908
1549,243916.2236,8148554.732,,280.8142143,1.408179117,3,,685.9832385
1550,244916.5262,8148554.732,,279.2052433,1.293305679,3,,1088.723973
1551,245916.8287,8148554.732,,272.2749869,2.964961746,3,,1616.577117
1552,246917.1312,8148554.732,,275.3478442,3.121407072,3,,2458.156536
1553,247917.4337,8148554.732,4.865011554,279.6457545,1.624343672,3,,2909.975917
1554,248917.7363,8148554.732,,256.4537847,2.363370777,3,,3533.018678
1555,249918.0388,8148554.732,5.484433592,247.57923,2.439024937,3,,3773.595619
1556,250918.3413,8148554.732,,239.0883498,1.857440628,3,,3958.415787
1557,251918.6438,8148554.732,,229.0588023,2.316800718,3,,3651.218562
1558,252918.9464,8148554.732,,239.2085215,1.840909387,3,,3537.438123
1559,253919.2489,8148554.732,,235.8559045,1.427466661,3,,3083.832853
1560,254919.5514,8148554.732,,235.864873,2.148777061,3,,2811.940813
1561,255919.854,8148554.732,,273.2206643,1.847457341,3,,2262.509028
1562,256920.1565,8148554.732,,255.5849721,0.578556318,3,,1862.213744
1563,257920.459,8148554.732,,232.5750117,4.812219033,3,,1513.029238
1564,258920.7615,8148554.732,,224.3321358,2.171003956,3,,772.4103312
1565,259921.0641,8148554.732,80.23374974,223.651523,2.654917441,3,,38.83239364
1566,260921.3666,8148554.732,31.6389311,304.5127495,5.31685812,3,,676.4743056
1567,261921.6691,8148554.732,,241.5429558,2.84395467,3,,955.2822764
1568,262921.9717,8148554.732,4.282457363,269.3878317,0.964451165,3,,352.8129009
1569,207905.3326,8149555.034,40.27512645,376.3005672,2.046057435,2,,147.011101
1570,208905.6351,8149555.034,24.47783688,400.1464133,1.440102476,2,,184.4270407
1571,209905.9377,8149555.034,38.61438625,438.9267713,4.260921041,2,,289.7159753
1572,210906.2402,8149555.034,35.29026541,384.7249987,2.360542612,2,,345.2668977
1573,211906.5427,8149555.034,,370.9743971,2.500992331,2,,820.8383342
1574,212906.8453,8149555.034,,389.1151711,2.468686739,2,,1452.387495
1575,213907.1478,8149555.034,,377.0204101,3.292522927,2,,1740.886038
1576,214907.4503,8149555.034,9.342588361,382.8547926,3.910442023,2,,1132.294543
1577,215907.7528,8149555.034,14.12807117,410.9833621,4.916204949,2,,1213.379492
1578,216908.0554,8149555.034,13.02154841,421.9578722,4.136130711,2,,348.1092651
1579,217908.3579,8149555.034,14.12125353,424.309275,4.741012632,2,,438.2311211
1580,218908.6604,8149555.034,10.01514282,408.9452213,3.588744679,2,,315.1813249
1581,219908.963,8149555.034,7.41662368,384.1039981,2.301431022,2,,420.4529158
1582,220909.2655,8149555.034,9.402536286,373.0183164,2.304272779,2,,248.4795638
1583,221909.568,8149555.034,31.13408223,391.8772872,2.030617215,3,,131.4115915
1584,222909.8705,8149555.034,87.13045443,400.5028669,1.514488618,2,,49.1541843
1585,223910.1731,8149555.034,,405.630002,5.27216922,2,,763.3628722
1586,224910.4756,8149555.034,21.67564785,409.7413685,1.447183118,2,,336.4123355
1587,225910.7781,8149555.034,28.73001207,387.7424642,4.566767003,2,,69.78565431
1588,226911.0806,8149555.034,18.35339387,368.6237756,2.952323735,2,,872.5062003
1589,227911.3832,8149555.034,16.73640697,367.3220842,1.915784838,3,,109.5521483
1590,228911.6857,8149555.034,35.5280616,353.7506869,1.795981218,2,,935.1574266
1591,229911.9882,8149555.034,94.7759607,336.5551265,1.432700662,3,,313.9971129
1592,230912.2908,8149555.034,139.7162763,337.8890436,2.2794968,3,,9.385282402
1593,231912.5933,8149555.034,129.9478769,331.9098951,1.404796854,3,,31.78949843
1594,232912.8958,8149555.034,56.24515301,316.190398,1.822493486,3,,576.9190019
1595,233913.1983,8149555.034,22.72631934,308.0026056,1.289862402,3,,1075.077695
1596,234913.5009,8149555.034,15.39314976,326.0456228,5.181357669,3,,1802.032474
1597,235913.8034,8149555.034,15.56921169,296.9050949,3.745301789,2,,2157.686873
1598,236914.1059,8149555.034,9.999964646,290.4818911,2.441487853,2,,2283.855786
1599,237914.4085,8149555.034,,307.3634653,2.380123485,3,,2596.587168
1600,238914.711,8149555.034,,299.9796972,2.467983145,3,,1956.790378
1601,239915.0135,8149555.034,,291.9066957,2.789513454,3,,1374.745836
1602,240915.316,8149555.034,,288.1493546,2.098075235,3,,667.8788311
1603,241915.6186,8149555.034,72.28443775,303.2381968,2.901225249,3,,138.6584371
1604,242915.9211,8149555.034,115.6973443,303.6061187,1.339909883,3,,27.89986515
1605,243916.2236,8149555.034,81.94414655,282.2589276,1.468490043,3,,157.3183359
1606,244916.5262,8149555.034,42.08214023,271.2528268,2.721406559,3,,223.9702213
1607,245916.8287,8149555.034,,274.8118586,2.197723167,3,,1215.797822
1608,246917.1312,8149555.034,,259.7682966,3.224495265,3,,1564.306893
1609,247917.4337,8149555.034,,251.7374223,2.331946448,3,,2128.719446
1610,248917.7363,8149555.034,,244.9259997,2.005757432,3,,2540.733474
1611,249918.0388,8149555.034,7.347824992,231.8927058,1.336394238,3,,2865.855807
1612,250918.3413,8149555.034,,215.9472598,0.711874532,3,,2972.841632
1613,251918.6438,8149555.034,,224.4915965,2.333864756,3,,2674.965627
1614,252918.9464,8149555.034,,242.2369076,1.655665146,3,,2564.392463
1615,253919.2489,8149555.034,,227.6790037,2.453469631,3,,2163.700294
1616,254919.5514,8149555.034,,236.6833579,2.589786337,3,,1878.292585
1617,255919.854,8149555.034,,239.7949093,1.390649899,3,,1405.758927
1618,256920.1565,8149555.034,,238.6964367,1.465057083,3,,945.686807
1619,257920.459,8149555.034,32.21283463,217.3065747,0.826021529,3,,625.2745239
1620,258920.7615,8149555.034,56.90400773,221.3302466,1.772452911,3,,145.8569803
1621,259921.0641,8149555.034,83.30468519,229.2680165,1.532316075,3,,5.272262714
1622,260921.3666,8149555.034,,273.1227575,4.533913799,3,,480.9299574
1623,261921.6691,8149555.034,,284.0031935,7.409797162,3,,288.9453175
1624,262921.9717,8149555.034,,230.2855752,3.052291017,3,,451.2808345
1625,263922.2742,8149555.034,5.11644109,228.9271409,3.488548677,3,,844.343528
1626,264922.5767,8149555.034,,217.801939,2.897075536,3,,688.4386476
1627,265922.8792,8149555.034,,239.2341163,1.398533799,3,,216.0342681
1628,207905.3326,8150555.337,17.50179452,367.7401569,4.923622509,2,,740.037884
1629,208905.6351,8150555.337,32.65508002,400.8519208,3.510461151,2,,235.5266479
1630,209905.9377,8150555.337,56.4256968,433.0936212,7.734947301,2,,155.1767404
1631,210906.2402,8150555.337,30.97728653,387.4199849,1.171418977,2,,306.5229359
1632,211906.5427,8150555.337,13.59615319,401.7853725,2.589271741,2,,216.9042534
1633,212906.8453,8150555.337,,399.7399136,1.431060317,2,,1182.259676
1634,213907.1478,8150555.337,14.46755167,367.2871652,3.169644152,2,,1375.888892
1635,214907.4503,8150555.337,17.98442452,371.5456357,1.684934355,2,,380.1012747
1636,215907.7528,8150555.337,17.1598176,396.9670235,4.692228797,2,,228.3754281
1637,216908.0554,8150555.337,14.71848631,421.2010607,3.594203848,2,,145.6893625
1638,217908.3579,8150555.337,,396.8177514,2.837578905,2,,598.2439411
1639,218908.6604,8150555.337,,388.7694867,2.178027136,2,,701.0037666
1640,219908.963,8150555.337,27.96470714,394.2753343,3.185821609,2,,91.7515823
1641,220909.2655,8150555.337,38.87130383,398.5100436,1.731287982,3,,246.1170275
1642,221909.568,8150555.337,42.95156365,385.2429694,1.556738845,3,,100.0884908
1643,222909.8705,8150555.337,76.89296916,417.0229862,4.563399499,3,,216.619754
1644,223910.1731,8150555.337,39.71192723,415.7587377,3.108597121,2,,500.9634443
1645,224910.4756,8150555.337,25.88791443,409.3561649,4.033867069,2,,278.2701171
1646,225910.7781,8150555.337,26.5377715,398.1825034,2.338433672,2,,321.8065988
1647,226911.0806,8150555.337,30.81827483,371.2702506,2.307525676,2,,27.11823815
1648,227911.3832,8150555.337,56.10756822,374.1605988,2.814571782,3,,77.41592727
1649,228911.6857,8150555.337,77.61328176,359.045159,2.291950715,3,,379.859757
1650,229911.9882,8150555.337,73.14838841,353.9101608,1.776399641,3,,12.796352
1651,230912.2908,8150555.337,65.48778036,324.7167049,1.735989332,3,,153.8452913
1652,231912.5933,8150555.337,46.97207393,316.2840414,2.361549707,3,,2.353744485
1653,232912.8958,8150555.337,,313.3789994,2.15696144,3,,929.3027669
1654,233913.1983,8150555.337,13.48201146,297.498154,2.594844936,3,,1380.198754
1655,234913.5009,8150555.337,15.27343171,299.9372975,1.434940876,3,,2079.212293
1656,235913.8034,8150555.337,26.13372655,289.4711778,1.984209485,3,,2951.386747
1657,236914.1059,8150555.337,,268.533782,1.124120028,3,,3242.032675
1658,237914.4085,8150555.337,,279.2110703,1.942493517,3,,3371.309602
1659,238914.711,8150555.337,,282.8766324,1.611963698,3,,2747.658344
1660,239915.0135,8150555.337,27.32978308,268.8489515,1.925446532,3,,2008.715663
1661,240915.316,8150555.337,,268.2091707,1.454598926,3,,1314.594811
1662,241915.6186,8150555.337,20.59408675,274.8049918,2.564238078,3,,789.7672542
1663,242915.9211,8150555.337,41.12940029,266.3567187,1.2291718,3,,221.7644341
1664,243916.2236,8150555.337,34.86577364,261.4827701,0.48914183,3,,104.7455452
1665,244916.5262,8150555.337,53.01355954,259.4776219,3.056753743,3,,104.5690838
1666,245916.8287,8150555.337,42.71191402,243.0006503,0.857890479,3,,444.1344784
1667,246917.1312,8150555.337,,245.4636342,1.731054724,3,,715.3691311
1668,247917.4337,8150555.337,,225.5253567,3.314224215,3,,1437.950412
1669,248917.7363,8150555.337,,232.6873959,2.784867457,3,,1558.731051
1670,249918.0388,8150555.337,,236.6195921,1.945288163,3,,1929.024723
1671,250918.3413,8150555.337,,209.7309929,2.750714337,3,,1978.871974
1672,251918.6438,8150555.337,,209.8546346,3.037878669,3,,1726.46909
1673,252918.9464,8150555.337,,204.396249,1.829497506,3,,1564.945585
1674,253919.2489,8150555.337,,207.6434332,1.678128515,3,,1330.913886
1675,254919.5514,8150555.337,,221.5388276,1.839417102,3,,882.1697784
1676,255919.854,8150555.337,,237.2492455,1.856570917,3,,777.8294313
1677,256920.1565,8150555.337,85.28919912,230.0338899,1.737207557,3,,25.79743583
1678,257920.459,8150555.337,64.37595208,240.3635239,0.628660028,3,,352.5598825
1679,258920.7615,8150555.337,,219.9960303,1.521533079,3,,676.4443774
1680,259921.0641,8150555.337,,210.7724111,2.248940122,3,,891.304657
1681,260921.3666,8150555.337,19.97993165,230.1739723,2.311338692,3,,365.5062559
1682,261921.6691,8150555.337,,226.7178483,2.23962983,3,,601.5737747
1683,262921.9717,8150555.337,,236.6816799,2.271888984,3,,1105.439033
1684,263922.2742,8150555.337,,209.6727349,3.902908605,3,,1821.211977
1685,264922.5767,8150555.337,,205.5065259,2.728095722,3,,1473.42849
1686,265922.8792,8150555.337,14.1528536,196.1485845,3.259835203,3,,553.7583535
1687,266923.1818,8150555.337,12.26515032,216.3074258,3.772205604,3,,167.2367315
1688,267923.4843,8150555.337,,213.9631075,2.935707443,3,,905.8739058
1689,207905.3326,8151555.639,10.06238042,375.6406835,0.856200227,2,,87.78716686
1690,208905.6351,8151555.639,41.34045459,400.1747685,2.296704893,2,,32.33746319
1691,209905.9377,8151555.639,73.87203134,443.9838222,3.204966628,2,,1.288476743
1692,210906.2402,8151555.639,42.02472157,412.3596134,1.204194324,2,,22.50280684
1693,211906.5427,8151555.639,22.08860596,410.47819,4.107835976,2,,304.7576798
1694,212906.8453,8151555.639,,399.8589,3.901887954,2,,1179.299675
1695,213907.1478,8151555.639,,382.4467391,2.661525127,2,,1660.321229
1696,214907.4503,8151555.639,,398.9671475,4.31777729,2,,987.3377811
1697,215907.7528,8151555.639,,397.6752653,1.452442372,2,,624.1969543
1698,216908.0554,8151555.639,17.49059163,417.909464,3.00360744,2,,28.50701684
1699,217908.3579,8151555.639,,408.5299018,2.325344062,2,,301.8835561
1700,218908.6604,8151555.639,34.67602628,411.0403894,2.01985403,2,,228.7268457
1701,219908.963,8151555.639,79.1879851,437.343555,3.115784473,3,,3.228111817
1702,220909.2655,8151555.639,103.8108321,428.9610248,4.127344568,3,,181.0762334
1703,221909.568,8151555.639,70.01552209,405.853374,2.545979554,3,,95.76503947
1704,222909.8705,8151555.639,114.2029077,437.0857075,3.386211982,3,,1.478323644
1705,223910.1731,8151555.639,67.82416912,432.5846771,0.761596674,3,,80.0644548
1706,224910.4756,8151555.639,36.14105538,412.5033444,3.738466177,2,,89.22708539
1707,225910.7781,8151555.639,32.02050549,386.9314355,0.737820317,2,,47.24199149
1708,226911.0806,8151555.639,42.46084271,387.2561512,3.100999019,3,,71.91080674
1709,227911.3832,8151555.639,66.5114736,384.9954675,4.531347241,3,,220.1445895
1710,228911.6857,8151555.639,76.63334444,353.0531806,2.623418621,3,,225.6207727
